id,cardId
7891,bw10-87
7892,ecard3-47
7893,bw2-73
7894,dp4-74
7895,bw6-79
7896,bw5-74
7897,xyp-XY73
7898,dp3-86
7899,sm6-75
7900,sm11-76
7901,bw8-79
7902,ex11-79
7903,ex7-79
7904,swsh3-75
7905,bw3-75
7906,xy10-77
7907,ex2-73
7908,ex3-81
7909,gym2-85
7910,sm4-72
7911,xy3-68
7912,base1-82
7913,g1-68
7914,ex10-80
7915,neo2-73
7916,ecard1-73
7917,ex6-77
7918,sm35-70
7919,swsh4-77
7920,swsh2-76
7921,neo1-74
7922,sm12-81
7923,dp7-73
7924,ex16-73
7925,col1-81
7926,sma-SV74
7927,ex1-70
7928,sm3-77
7929,sm7-81
7930,dp1-82
7931,xy12-76
7932,sm2-77
7933,xy1-82
7934,ex4-82
7935,sm5-80
7936,bw1-78
7937,bw4-85
7938,dp6-79
7939,xy4-74
7940,xy9-72
7941,bw7-82
7942,sm75-77
7943,hgss3-79
7944,bwp-BW70
7945,hgss4-78
7946,ex14-77
7947,sm8-77
7948,ex15-69
7949,sm1-77
7950,swsh1-81
7951,xy11-83
7952,ex12-84
7953,hgss2-81
7954,bw11-84
7955,smp-SM74
7956,pl3-76
7957,pl1-81
7958,xy8-76
7959,ecard2-55
7960,xy2-91
7961,sm10-71
7962,gym1-84
7963,neo4-81
7964,ex5-73
7965,base6-75
7966,hgss1-88
7967,xy6-77a
7968,pl2-78
7969,sm9-84
7970,ex13-81
7971,xy5-83
7972,dp2-74
7973,bw9-81
7974,ex8-79
7975,pl4-82
7976,dp5-79
7977,base5-78
7978,bw10-88
7979,ex12-85
7980,bw7-83
7981,hgss1-89
7982,pl4-83
7983,ecard3-48
7984,gym1-85
7985,ecard2-56
7986,hgss4-79
7987,ex13-82
7988,bw10-89
7989,sm2-78
7990,neo4-82
7991,bw11-85
7992,xy9-73
7993,swsh1-82
7994,neo2-74
7995,ex1-71
7996,sm8-78
7997,xy2-92
7998,ex6-78
7999,bw5-75
8000,sm7-82
8001,ex14-78
8002,swsh2-77
8003,swsh3-76
8004,neo1-75
8005,xy5-84
8006,sma-SV75
8007,sm35-71
8008,ecard1-74
8009,xy6-78
8010,xy8-77
8011,xy10-78
8012,dp4-75
8013,dp5-80
8014,gym2-86
8015,ex4-83
8016,sm10-72
8017,xy12-77
8018,ex5-74
8019,xy1-83
8020,bw4-86
8021,ex7-80
8022,sm1-78
8023,base1-83
8024,bw9-82
8025,pl2-79
8026,hgss2-82
8027,ex11-80
8028,dp3-87
8029,ex2-74
8030,base5-79
8031,sm3-78
8032,bw8-80
8033,bw2-74
8034,dp7-74
8035,sm11-77
8036,xy7-83
8037,dp2-75
8038,ex10-81
8039,xy11-84
8040,sm6-76
8041,ex8-80
8042,sm9-85
8043,ex16-74
8044,dp1-83
8045,dp6-80
8046,pl1-82
8047,swsh4-78
8048,base4-81
8049,sm12-82
8050,g1-69
8051,col1-82
8052,sm4-73
8053,smp-SM75
8054,hgss3-80
8055,ex15-70
8056,ex9-81
8057,bw1-79
8058,base6-76
8059,xy3-69
8060,xyp-XY74
8061,bw3-76
8062,bwp-BW71
8063,ex3-82
8064,bw6-80
8065,sm75-78
8066,pl3-77
8067,sm5-81
8068,xy4-75
8069,ex10-82
8070,bw9-83
8071,dp7-75
8072,bw11-86
8073,ex16-75
8074,pl4-84
8075,bw10-90
8076,ex5-75
8077,xy11-85
8078,dp6-81
8079,xy1-84
8080,sm35-72
8081,base4-82
8082,sm8-79
8083,sm2-79
8084,swsh3-77
8085,sm3-79
8086,neo1-76
8087,hgss2-83
8088,bw7-84
8089,xy8-78
8090,bw2-75
8091,xy7-84
8092,xy6-79
8093,sm6-77
8094,ex7-81
8095,ex1-72
8096,sm1-79
8097,hgss1-90
8098,bw5-76
8099,xy5-85
8100,gym1-86
8101,bwp-BW72
8102,dp1-84
8103,ex14-79
8104,swsh1-83
8105,pl2-80
8106,ex12-86
8107,sm12-83
8108,dp2-76
8109,sm7-83
8110,bw1-80
8111,ex9-82
8112,swsh4-79
8113,smp-SM76
8114,ex11-81
8115,dp5-81
8116,ecard3-49
8117,xyp-XY75
8118,xy10-79
8119,hgss4-80
8120,bw6-81
8121,dp3-88
8122,sm11-78
8123,neo2-75
8124,xy3-70
8125,pl1-83
8126,ex2-75
8127,hgss3-81
8128,base1-84
8129,dp4-76
8130,xy12-78
8131,neo4-83
8132,xy2-93
8133,ecard2-57
8134,ecard1-75
8135,sm5-82
8136,ex15-71
8137,col1-83
8138,ex8-81
8139,gym2-87
8140,swsh2-78
8141,sm10-73
8142,bw3-77
8143,sma-SV76
8144,base5-80
8145,ex6-79
8146,sm4-74
8147,ex4-84
8148,pl3-78
8149,base6-77
8150,g1-70
8151,xy9-74
8152,xy4-76
8153,ex3-83
8154,sm1-80
8155,ex16-76
8156,xy7-85
8157,ecard2-58
8158,xy6-80
8159,gym2-88
8160,ex12-87
8161,col1-84
8162,sm10-74
8163,swsh2-79
8164,base5-81
8165,sm12-84
8166,bw11-87
8167,hgss3-82
8168,xyp-XY76
8169,xy11-86
8170,bw3-78
8171,dp1-85
8172,bw4-87
8173,sm35-73
8174,bw7-85
8175,xy12-79
8176,dp3-89
8177,ex13-83
8178,ex8-82
8179,sm5-83
8180,sm9-86
8181,pl1-84
8182,ex15-72
8183,base1-85
8184,dp2-77
8185,xy10-80
8186,bw1-81
8187,bw5-77
8188,smp-SM77
8189,neo1-77
8190,ex11-82
8191,ex4-85
8192,hgss1-91
8193,ecard1-76
8194,sm11-79
8195,xy1-85
8196,ex3-84
8197,hgss2-84
8198,swsh3-78
8199,bw9-84
8200,pl4-85
8201,pl2-81
8202,bw6-82
8203,xy5-86
8204,ex1-73
8205,sma-SV77
8206,xy4-77
8207,bw10-91
8208,sm3-80
8209,dp6-82
8210,swsh1-84
8211,ex10-83
8212,sm2-80
8213,ex5-76
8214,xy8-79
8215,pl3-79
8216,base6-78
8217,neo4-84
8218,ecard3-50
8219,ex2-76
8220,sm8-80
8221,xy9-75
8222,bwp-BW73
8223,ex6-80
8224,ex14-80
8225,base4-83
8226,hgss4-81
8227,sm4-75
8228,bw10-92
8229,ex3-85
8230,ecard1-77
8231,hgss2-85
8232,gym1-87
8233,col1-85
8234,pl3-80
8235,xy12-80
8236,ex9-83
8237,ex2-77
8238,g1-71
8239,bw2-76
8240,ex5-77
8241,sm3-81
8242,sm12-85
8243,ex10-84
8244,sm35-74
8245,xy2-94
8246,dp2-78
8247,xyp-XY77
8248,bw7-86
8249,ex12-88
8250,xy6-81
8251,xy11-87
8252,gym2-89
8253,neo4-85
8254,ex15-73
8255,pl1-85
8256,dp4-77
8257,bw8-81
8258,smp-SM78
8259,sm10-75
8260,hgss4-82
8261,base4-84
8262,swsh3-79
8263,bw3-79
8264,ecard2-59
8265,xy5-87
8266,sm2-81
8267,xy3-71
8268,bw1-82
8269,base5-82
8270,sma-SV78
8271,bw9-85
8272,xy1-86
8273,hgss3-83
8274,dp1-86
8275,swsh4-80
8276,swsh1-85
8277,sm5-84
8278,base6-79
8279,pl4-86
8280,bwp-BW74
8281,ex6-81
8282,ex4-86
8283,sm7-84
8284,pl2-82
8285,ex8-83
8286,base1-86
8287,bw5-78
8288,swsh2-80
8289,bw6-83
8290,xy8-80
8291,ex13-84
8292,ecard3-51
8293,sma-SV79
8294,sm3-82
8295,xy1-87
8296,ex5-78
8297,ex10-85
8298,bwp-BW75
8299,hgss4-83
8300,xy3-72
8301,pl2-83
8302,pl3-81
8303,sm4-76
8304,ex7-82
8305,sm12-86
8306,ex6-82
8307,xy8-81
8308,neo1-78
8309,dp6-83
8310,ex13-85
8311,bw6-84
8312,xy11-88
8313,dp7-76
8314,sm8-81
8315,dp1-87
8316,swsh4-81
8317,bw11-88
8318,g1-72
8319,xy10-81
8320,hgss1-92
8321,sm2-82
8322,sm11-80
8323,ex16-77
8324,xy9-76
8325,bw4-88
8326,ex4-87
8327,sm1-81
8328,sm10-76
8329,bw3-80
8330,ex3-86
8331,gym2-90
8332,pl4-87
8333,dp3-90
8334,ex8-84
8335,swsh2-81
8336,bw5-79
8337,base6-80
8338,xyp-XY78
8339,ecard1-78
8340,dp4-78
8341,base5-83
8342,gym1-88
8343,xy5-88
8344,bw10-93
8345,ex15-74
8346,bw2-77
8347,ecard2-60
8348,xy6-82
8349,bw1-83
8350,base4-85
8351,base1-87
8352,hgss3-84
8353,swsh1-86
8354,xy12-81
8355,ex2-78
8356,xy2-95
8357,dp2-79
8358,bw7-87
8359,sm6-78
8360,ex12-89
8361,sm7-85
8362,bw9-86
8363,smp-SM79
8364,xy7-86
8365,pl1-86
8366,sm35-75
8367,swsh1-87
8368,bw8-82
8369,hgss2-86
8370,col1-86
8371,neo4-86
8372,sma-SV80
8373,sm8-82
8374,sm3-83
8375,gym1-89
8376,xy2-96
8377,swsh2-82
8378,xy9-77
8379,pl4-88
8380,bw7-88
8381,hgss4-84
8382,xy8-82
8383,ex4-88
8384,xyp-XY79
8385,swsh4-82
8386,bwp-BW76
8387,dp6-84
8388,ex9-84
8389,bw10-94
8390,dp5-82
8391,sm4-77
8392,neo1-79
8393,xy10-82
8394,gym2-91
8395,sm11-81
8396,ecard3-52
8397,sm9-87
8398,pl3-82
8399,ex5-79
8400,bw1-84
8401,xy7-87
8402,dp2-80
8403,xy3-73
8404,ex16-78
8405,ex10-86
8406,bw2-78
8407,hgss1-93
8408,g1-73
8409,bw5-80
8410,bw11-89
8411,dp4-79
8412,ecard2-61
8413,xy1-88
8414,bw6-85
8415,xy5-89
8416,smp-SM80
8417,base1-88
8418,ex12-90
8419,dp3-91
8420,bw4-89
8421,xy11-89
8422,pl2-84
8423,ex7-83
8424,ex14-81
8425,ex1-74
8426,xy12-82
8427,ex15-75
8428,base4-86
8429,sm1-82
8430,bw3-81
8431,swsh3-80
8432,sm12-87
8433,ex6-83
8434,sm5-85
8435,sm10-77
8436,bw9-87
8437,sm7-86
8438,base6-81
8439,sm2-83
8440,sm6-79
8441,ex2-79
8442,ex8-85
8443,ex3-87
8444,xy4-78
8445,dp7-77
8446,bw2-79
8447,bw11-90
8448,ex1-75
8449,bw5-81
8450,bw1-85
8451,ecard1-79
8452,bw4-90
8453,base1-89
8454,xy6-83
8455,ex6-84
8456,xy2-97
8457,sm10-78
8458,bw9-88
8459,bw7-89
8460,ex13-86
8461,sm9-88
8462,ex7-84
8463,smp-SM81
8464,sm11-82
8465,ex9-85
8466,ex12-91
8467,sm7-87
8468,swsh2-83
8469,bw6-86
8470,xy10-83
8471,sm12-88
8472,ecard3-53
8473,ex15-76
8474,ex4-89
8475,g1-73a
8476,ex8-86
8477,base6-82
8478,ecard2-62
8479,xy5-90
8480,sm2-84
8481,dp3-92
8482,pl1-87
8483,swsh1-88
8484,sm5-86
8485,dp6-85
8486,hgss2-87
8487,dp2-81
8488,ex2-80
8489,bw8-83
8490,sm4-78
8491,xy8-83
8492,dp5-83
8493,xy9-78
8494,dp4-80
8495,bwp-BW77
8496,ex3-88
8497,xy1-89
8498,bw3-82
8499,neo1-80
8500,ex11-83
8501,xy3-74
8502,hgss4-85
8503,ex10-87
8504,sm8-83
8505,ex5-80
8506,xy12-83
8507,hgss3-85
8508,sma-SV81
8509,pl3-83
8510,xy7-88
8511,gym2-92
8512,sm35-76
8513,sm3-84
8514,base4-87
8515,hgss1-94
8516,pl2-85
8517,xy4-79
8518,dp7-78
8519,swsh4-83
8520,neo4-87
8521,ex14-82
8522,col1-87
8523,sm6-80
8524,pl4-89
8525,bw10-95
8526,sm1-83
8527,ex6-85
8528,gym2-93
8529,swsh3-81
8530,bw7-90
8531,sm1-84
8532,base6-83
8533,sm12-89
8534,sm7-88
8535,neo1-81
8536,ex7-85
8537,ex11-84
8538,xy8-84
8539,ecard2-63
8540,swsh2-84
8541,base1-90
8542,sm35-77
8543,bw5-82
8544,hgss2-88
8545,ex16-79
8546,bw4-91
8547,xy7-89
8548,xy5-91
8549,bw11-91
8550,ex8-87
8551,dp6-86
8552,bw6-87
8553,pl2-86
8554,swsh1-89
8555,xy11-90
8556,sm6-81
8557,ecard3-54
8558,sm4-79
8559,sm9-89
8560,dp3-93
8561,xy12-84
8562,bw2-80
8563,xy10-84
8564,sm3-85
8565,sma-SV82
8566,xy2-98
8567,sm5-87
8568,dp5-84
8569,bw3-83
8570,neo4-88
8571,sm2-85
8572,swsh4-84
8573,xy4-80
8574,col1-88
8575,pl4-90
8576,bw10-96
8577,dp2-82
8578,ex10-88
8579,ex1-76
8580,ex15-77
8581,bw8-84
8582,xy1-90
8583,ex14-83
8584,ex4-90
8585,pl3-84
8586,ecard1-80
8587,base4-88
8588,hgss3-86
8589,bw9-89
8590,xy6-84
8591,ex12-92
8592,xy3-75
8593,sm10-79
8594,g1-74
8595,hgss1-95
8596,sm11-83
8597,dp4-81
8598,hgss4-86
8599,bwp-BW78
8600,ex13-87
8601,sm8-84
8602,gym1-90
8603,ex5-81
8604,pl1-88
8605,dp1-88
8606,bw1-86
8607,ex3-89
8608,xyp-XY80
8609,smp-SM82
8610,ex2-81
8611,xy9-79
8612,dp7-79
8613,ex9-86
8614,sm1-85
8615,sm12-90
8616,ex6-86
8617,ex7-86
8618,sm6-82
8619,bw3-84
8620,ex2-82
8621,bw11-92
8622,xyp-XY81
8623,sm2-86
8624,hgss2-89
8625,bw8-85
8626,ex1-77
8627,sm4-80
8628,sm7-89
8629,xy11-91
8630,swsh4-85
8631,ecard3-55
8632,gym1-91
8633,ex15-78
8634,xy6-85
8635,sma-SV83
8636,xy12-85
8637,dp6-87
8638,dp4-82
8639,dp3-94
8640,bw5-83
8641,sm1-86
8642,base6-84
8643,ex12-93
8644,gym2-94
8645,ecard2-64
8646,xy1-91
8647,dp2-83
8648,ex4-91
8649,ex10-89
8650,pl3-85
8651,pl2-87
8652,neo4-89
8653,ex9-87
8654,bw4-92
8655,sm11-84
8656,xy5-92
8657,pl1-89
8658,bw2-81
8659,sm35-77a
8660,xy9-80
8661,bwp-BW79
8662,bw7-91
8663,ex3-90
8664,ex8-88
8665,base1-91
8666,sm12-91
8667,xy10-85
8668,swsh2-85
8669,ex7-87
8670,bw10-97
8671,ex6-87
8672,xy3-76
8673,ex11-85
8674,smp-SM83
8675,dp5-85
8676,sm10-80
8677,base4-89
8678,swsh1-90
8679,dp7-80
8680,ex16-80
8681,dp1-89
8682,bw1-87
8683,ex5-82
8684,sm9-90
8685,hgss1-96
8686,bw6-88
8687,xy4-81
8688,ecard1-81
8689,sm3-86
8690,sm5-88
8691,pl4-91
8692,hgss3-87
8693,col1-89
8694,swsh3-82
8695,sm8-85
8696,g1-75
8697,ex14-84
8698,xy2-99
8699,ex13-88
8700,xy8-85
8701,bw9-90
8702,neo1-82
8703,xy7-90
8704,hgss4-87
8705,sm1-87
8706,sm9-91
8707,xy4-82
8708,pl2-88
8709,sma-SV84
8710,hgss1-97
8711,ex13-89
8712,hgss3-88
8713,ex14-85
8714,sm12-92
8715,bw3-85
8716,dp6-88
8717,sm12-93
8718,bw6-89
8719,sm10-81
8720,base4-90
8721,neo4-90
8722,dp7-81
8723,xy12-86
8724,ex6-88
8725,xy1-92
8726,swsh3-83
8727,base1-92
8728,bw7-92
8729,swsh4-86
8730,swsh1-91
8731,neo1-83
8732,pl3-86
8733,sm8-86
8734,sm2-87
8735,dp1-90
8736,ex1-78
8737,pl4-92
8738,xy2-100
8739,xy11-92
8740,sm6-83
8741,hgss4-88
8742,xy9-81
8743,ex5-83
8744,bw10-98
8745,sm3-87
8746,base6-85
8747,ex8-89
8748,dp4-83
8749,ex3-91
8750,ex4-92
8751,bw4-93
8752,swsh2-86
8753,sm11-85
8754,sm1-88
8755,dp2-84
8756,sm4-81
8757,bw1-88
8758,ecard2-65
8759,pl1-90
8760,bw5-84
8761,sm7-90
8762,sm9-92
8763,xy8-86
8764,bw2-82
8765,sm35-78
8766,ex2-83
8767,xy4-83
8768,ecard1-82
8769,bw11-93
8770,smp-SM84
8771,bw9-91
8772,xy5-93
8773,ex13-90
8774,ex7-88
8775,dp6-89
8776,hgss2-90
8777,g1-76
8778,ecard3-56
8779,xy3-77
8780,gym2-95
8781,ex9-88
8782,bw8-86
8783,hgss1-98
8784,xy10-86
8785,pl2-89
8786,col1-90
8787,bwp-BW80
8788,gym1-92
8789,sm5-89
8790,ex10-90
8791,ex15-79
8792,ex14-86
8793,xy7-91
8794,xyp-XY82
8795,dp3-95
8796,bw3-86
8797,sma-SV85
8798,hgss3-89
8799,ex11-86
8800,xy6-86
8801,ex16-81
8802,dp5-86
8803,pl3-87
8804,ex6-89
8805,sm8-87
8806,bw7-93
8807,sm12-94
8808,dp1-91
8809,bw3-87
8810,swsh3-84
8811,base1-93
8812,swsh4-87
8813,dp7-82
8814,xy12-87
8815,gym1-93
8816,base4-91
8817,xy7-92
8818,bw7-94
8819,dp4-84
8820,pl3-88
8821,dp3-96
8822,xy6-87
8823,g1-77
8824,base6-86
8825,neo1-84
8826,bw10-99
8827,sm4-82
8828,bw5-85
8829,col1-91
8830,bwp-BW81
8831,ex9-89
8832,xyp-XY83
8833,smp-SM85
8834,xy5-94
8835,hgss3-90
8836,sm1-89
8837,ex13-91
8838,swsh4-88
8839,sm2-88
8840,ex16-82
8841,xy9-82
8842,base4-92
8843,ex1-79
8844,dp2-85
8845,bw1-89
8846,xy2-101
8847,hgss2-91
8848,swsh2-87
8849,sm10-82
8850,xy12-88
8851,ex10-91
8852,xy1-93
8853,bw3-88
8854,bw6-90
8855,ex8-90
8856,xy11-93
8857,hgss4-89
8858,bw9-92
8859,gym1-94
8860,sm12-95
8861,pl2-90
8862,sm3-88
8863,ex5-84
8864,pl4-93
8865,bw8-87
8866,ecard1-83
8867,xy4-84
8868,xy8-87
8869,sm5-90
8870,sm7-91
8871,dp1-92
8872,ex6-90
8873,ex7-89
8874,sm9-93
8875,sm11-86
8876,ex11-87
8877,base1-94
8878,dp6-90
8879,bw4-94
8880,swsh1-92
8881,sm8-88
8882,swsh3-85
8883,neo4-91
8884,xy3-78
8885,dp7-83
8886,dp5-87
8887,bw11-94
8888,ex3-92
8889,ex4-93
8890,sm6-84
8891,ex15-80
8892,hgss1-99
8893,ex14-87
8894,gym2-96
8895,ecard3-57
8896,ecard2-66
8897,pl1-91
8898,sma-SV86
8899,ex2-84
8900,bw2-83
8901,xy10-87
8902,smp-SM86
8903,hgss2-92
8904,hgss1-100
8905,ecard3-58
8906,base6-87
8907,dp1-93
8908,xy4-85
8909,bw1-90
8910,bw3-89
8911,gym1-95
8912,ex1-80
8913,dp3-97
8914,g1-78
8915,ex8-91
8916,bw10-100
8917,ecard2-67
8918,xy1-94
8919,g1-79
8920,xy10-88
8921,sm11-87
8922,hgss2-93
8923,swsh2-88
8924,ex2-85
8925,sm6-85
8926,xy7-93
8927,dp5-88
8928,hgss4-90
8929,xy8-88
8930,dp1-94
8931,sm10-83
8932,base1-95
8933,bw9-93
8934,ex3-93
8935,sm2-89
8936,swsh1-93
8937,ex16-83
8938,neo4-92
8939,ecard3-59
8940,sm9-94
8941,bw1-91
8942,dp3-98
8943,ex4-94
8944,smp-SM87
8945,hgss3-THREE
8946,sm3-88a
8947,gym2-97
8948,dp2-86
8949,bw6-91
8950,bw4-95
8951,ex15-81
8952,hgss1-101
8953,bw8-88
8954,dp4-85
8955,sma-SV87
8956,xy3-79
8957,bwp-BW82
8958,sm5-91
8959,bw2-84
8960,bw3-90
8961,xy6-88
8962,sm8-89
8963,col1-92
8964,pl4-94
8965,bw7-95
8966,neo1-85
8967,bw5-86
8968,xy11-94
8969,base4-93
8970,ecard1-84
8971,swsh4-89
8972,ex8-92
8973,ex7-90
8974,ex14-88
8975,ex10-92
8976,xy12-89
8977,bw10-101
8978,ex9-90
8979,xy5-95
8980,swsh3-86
8981,sm4-83
8982,base6-88
8983,ex6-91
8984,sm7-92
8985,dp7-84
8986,xy4-86
8987,pl1-92
8988,xy9-83
8989,pl3-89
8990,bw11-95
8991,pl2-91
8992,sm1-90
8993,xy2-102
8994,xyp-XY84
8995,ex1-81
8996,ex5-85
8997,gym1-96
8998,ex11-88
8999,ex13-92
9000,dp6-91
9001,sm12-96
9002,ex16-84
9003,smp-SM88
9004,xy5-96
9005,base4-94
9006,sm2-90
9007,ex15-82
9008,sm3-89
9009,ecard2-68
9010,bw7-96
9011,xy2-103
9012,sma-SV88
9013,bw10-102
9014,g1-80
9015,swsh2-89
9016,neo1-86
9017,dp3-99
9018,hgss4-91
9019,ecard3-60
9020,xy3-80
9021,xy2-104
9022,dp4-86
9023,base1-96
9024,sm3-90
9025,pl2-92
9026,xy4-87
9027,ex1-82
9028,xy10-89
9029,swsh2-90
9030,ex8-93
9031,xy6-89
9032,sm10-84
9033,bw6-92
9034,bw7-97
9035,pl4-95
9036,dp6-92
9037,xy9-84
9038,ex2-86
9039,neo4-93
9040,ex15-83
9041,sm4-84
9042,bw10-103
9043,swsh4-90
9044,dp7-85
9045,bw2-85
9046,smp-SM89
9047,swsh3-87
9048,sm5-92
9049,ex14-89
9050,sm6-86
9051,ex5-86
9052,bw5-87
9053,base6-89
9054,xy1-95
9055,bwp-BW83
9056,xy8-89
9057,ex4-95
9058,ex13-93
9059,ex7-91
9060,sma-SV89
9061,pl1-93
9062,sm8-90
9063,dp1-95
9064,sm12-97
9065,sm1-91
9066,dp2-87
9067,bw9-94
9068,ecard2-69
9069,g1-81
9070,bw3-91
9071,sm2-91
9072,hgss2-94
9073,xy12-90
9074,col1-93
9075,ex6-92
9076,xy5-97
9077,xy7-94
9078,bw4-96
9079,gym1-97
9080,base4-95
9081,ex9-91
9082,sm9-95
9083,sm7-93
9084,dp5-89
9085,ex16-85
9086,bw1-92
9087,bw8-89
9088,ecard1-85
9089,pl3-90
9090,ex10-93
9091,gym2-98
9092,xy11-95
9093,ex3-94
9094,sm11-88
9095,hgss1-102
9096,ex11-89
9097,swsh1-94
9098,xyp-XY85
9099,bw11-96
9100,dp3-100
9101,ecard3-61
9102,xy3-81
9103,hgss4-92
9104,pl2-93
9105,sm3-91
9106,xy4-88
9107,xy2-105
9108,neo1-87
9109,dp4-87
9110,swsh2-91
9111,swsh4-91
9112,xyp-XY86
9113,dp4-88
9114,bw7-98
9115,xy1-96
9116,pl1-94
9117,sm3-92
9118,swsh3-88
9119,ex5-87
9120,sma-SV90
9121,ex2-87
9122,ecard2-70
9123,sm6-87
9124,sm8-91
9125,bw3-92
9126,ex15-84
9127,bw10-104
9128,pl4-96
9129,bw5-88
9130,col1-94
9131,bw9-95
9132,gym2-99
9133,ex10-94
9134,ex14-90
9135,ex7-92
9136,neo4-94
9137,xy10-90
9138,xy9-85
9139,xy5-98
9140,sm10-85
9141,bw1-93
9142,ecard1-86
9143,bw2-86
9144,base6-90
9145,dp7-86
9146,sm5-93
9147,xy2-106
9148,bw11-97
9149,g1-82
9150,sm1-92
9151,ex6-93
9152,hgss2-95
9153,base4-96
9154,bwp-BW84
9155,xy7-95
9156,dp2-88
9157,xy4-89
9158,gym1-98
9159,sm2-92
9160,xy6-90
9161,ex4-96
9162,xy12-91
9163,ex1-83
9164,sm9-96
9165,bw8-90
9166,hgss4-93
9167,sm12-98
9168,sm4-84a
9169,sm7-94
9170,pl3-91
9171,dp1-96
9172,xy11-96
9173,ex8-94
9174,ex9-92
9175,ex13-94
9176,base1-97
9177,ecard3-62
9178,dp6-93
9179,dp3-101
9180,smp-SM90
9181,hgss1-103
9182,dp5-90
9183,xy8-90
9184,bw4-97
9185,ex11-90
9186,neo1-88
9187,ex3-95
9188,ex16-86
9189,sm11-89
9190,xy3-82
9191,bw6-93
9192,swsh1-95
9193,swsh2-92
9194,pl2-94
9195,smp-SM91
9196,bw10-105
9197,bwp-BW85
9198,hgss1-104
9199,pl3-92
9200,xy11-97
9201,ex11-91
9202,xy2-107
9203,gym1-99
9204,pl3-93
9205,swsh3-89
9206,neo4-95
9207,ex1-84
9208,ex7-93
9209,swsh1-96
9210,gym2-100
9211,ex16-87
9212,ex13-95
9213,sm11-90
9214,bw7-99
9215,sm2-92a
9216,base1-98
9217,ecard3-63
9218,ecard1-87
9219,col1-95
9220,sm7-95
9221,xy8-91
9222,xy4-90
9223,bw11-98
9224,swsh4-92
9225,ex5-88
9226,dp4-89
9227,dp3-102
9228,ecard2-71
9229,base4-97
9230,ex3-96
9231,bw6-94
9232,xyp-XY87
9233,xy7-96
9234,hgss2-TWO
9235,sma-SV91
9236,hgss1-105
9237,pl1-95
9238,bw4-98
9239,xy3-83
9240,sm9-97
9241,xy9-86
9242,sm6-88
9243,xy6-91
9244,xy10-91
9245,sm5-94
9246,ex2-88
9247,ex14-91
9248,bw1-94
9249,dp5-91
9250,g1-83
9251,neo1-89
9252,sm1-93
9253,ex11-92
9254,sm4-85
9255,dp7-87
9256,xy11-98
9257,sm3-92a
9258,xy5-99
9259,xy2-108
9260,smp-SM92
9261,bw5-89
9262,xy1-97
9263,ex15-85
9264,hgss4-94
9265,bw8-91
9266,bw9-96
9267,dp1-97
9268,ex4-97
9269,sm10-86
9270,xy12-92
9271,sm8-92
9272,ex6-94
9273,bwp-BW86
9274,bw2-87
9275,dp6-94
9276,ex8-95
9277,gym1-100
9278,dp2-89
9279,base6-91
9280,swsh2-93
9281,pl2-95
9282,pl4-97
9283,ex10-95
9284,ex9-93
9285,sm12-99
9286,bw3-93
9287,sm9-98
9288,bw3-94
9289,sm1-94
9290,pl2-96
9291,hgss1-106
9292,gym1-101
9293,dp7-88
9294,ex14-92
9295,xy2-109
9296,ex16-88
9297,xyp-XY88
9298,ex2-89
9299,pl4-98
9300,sm9-99
9301,sm12-100
9302,bw6-95
9303,sm11-91
9304,ex5-89
9305,bw2-88
9306,ex15-86
9307,xy11-99
9308,sm5-95
9309,bw4-99
9310,ex6-95
9311,ex14-93
9312,xy10-92
9313,dp2-90
9314,xy7-97
9315,sm3-93
9316,swsh4-93
9317,pl3-94
9318,sm8-93
9319,gym1-102
9320,ecard1-88
9321,dp1-98
9322,sm7-96
9323,bw5-90
9324,ex11-93
9325,xy3-84
9326,swsh2-94
9327,xy12-93
9328,dp7-89
9329,sma-SV92
9330,neo1-90
9331,xy9-87
9332,bw11-99
9333,hgss1-107
9334,bw7-100
9335,ex16-89
9336,col1-SL1
9337,hgss4-95
9338,gym2-101
9339,bwp-BW87
9340,ecard2-72
9341,ex7-94
9342,ex2-90
9343,smp-SM93
9344,base1-99
9345,xy5-100
9346,base4-98
9347,xy6-92
9348,sm10-87
9349,dp4-90
9350,ex1-85
9351,g1-RC1
9352,pl4-99
9353,xy8-92
9354,xy1-98
9355,swsh1-97
9356,swsh3-90
9357,bw3-95
9358,sm6-89
9359,ex8-96
9360,xy4-91
9361,bw8-92
9362,ex3-97
9363,ecard3-64
9364,ex13-96
9365,bw9-97
9366,dp3-103
9367,ex9-94
9368,bw1-95
9369,xyp-XY89
9370,base6-92
9371,dp5-92
9372,dp6-95
9373,sm4-86
9374,ex10-96
9375,sm1-95
9376,neo4-96
9377,pl2-97
9378,sm2-93
9379,pl1-96
9380,smp-SM94
9381,sm2-94
9382,pl2-98
9383,dp6-96
9384,dp5-93
9385,g1-RC2
9386,xyp-XY90
9387,xy12-94
9388,pl1-97
9389,xy5-101
9390,xy3-85
9391,sm1-96
9392,ex10-97
9393,ex13-97
9394,swsh1-98
9395,xy8-93
9396,pl4-SH10
9397,bw2-89
9398,ex15-87
9399,sm2-95
9400,ex16-90
9401,xy9-88
9402,base4-99
9403,xy3-86
9404,col1-SL2
9405,dp4-91
9406,dp6-97
9407,sm10-88
9408,ex14-94
9409,ex13-98
9410,xy6-92a
9411,xy7-98
9412,swsh4-94
9413,sma-SV93
9414,ex10-98
9415,pl4-SH11
9416,ex2-91
9417,swsh3-91
9418,sm4-87
9419,ex8-97
